    11.1174    13.8194    15.7871    16.5891    15.4215    14.2892    17.5074
    17.4942    14.0660    23.3446    27.7182    29.5350    29.2889    26.8575
    21.8713    17.8115    16.8781    14.6777    19.7451    21.7069    21.3352
    19.3711    15.9848   10.54729    9.61374    10.9583   10.21090    8.62774
    6.64789    4.48684    2.25332   -2.26023E-06    1.81557E-06   -1.82605
   -3.72293   -5.70633   -7.71968   -9.61356   -11.1334   -11.8024   -10.7357
   -12.8800   -17.3553   -20.1919   -21.5065   -20.9496   -17.6548   -15.0058
   -16.7545   -20.8437   -25.5124   -27.7188   -27.7362   -25.6061   -20.7512
   -13.3042   -14.7153   -15.3206   -18.5470   -19.3800   -18.4626   -16.3854
   -13.4138   -9.42828   -6.77165   -6.75134   -5.01097   -2.62907  0.    2.62907
    5.01097    6.75134    6.77165    9.42828    13.4138    16.3854    18.4626
    19.3800    18.5470    15.3206    14.7153    13.3042    20.7512    25.6061
    27.7362    27.7188    25.5124    20.8437    16.7545    15.0058    17.6548
    20.9496    21.5065    20.1919    17.3553    12.8800    10.7357    11.8024
    11.1334    9.61356    7.71968    5.70633    3.72293    1.82605   -1.81557E-06
    1.51387E-06   -1.49244   -2.88647   -4.20572   -5.75777   -7.67150   -9.59360
   -11.0791   -11.6144   -11.4993   -14.8411   -18.1657   -20.0568   -20.2790
   -18.1871   -14.1127   -15.0976   -18.9541   -23.4296   -25.4600   -25.2829
   -22.8920   -17.7039   -12.8805   -14.8353   -18.5184   -19.9473   -19.5125
   -17.7914   -15.0203   -10.9049   -8.60328   -9.01150   -7.50808   -5.28627
   -2.71822  0.    2.71822    5.28627    7.50808    9.01150    8.60328    10.9049
    15.0203    17.7914    19.5125    19.9473    18.5184    14.8353    12.8805
    17.7039    22.8920    25.2829    25.4600    23.4296    18.9541    15.0976
    14.1127    18.1871    20.2790    20.0568    18.1657    14.8411    11.4993
    11.6144    11.0791    9.59360    7.67150    5.75777    4.20572    2.88647
    1.49244   -1.51387E-06    1.65123E-06   -1.63469   -3.17626   -4.48920
   -5.32810   -5.39591   -6.58466   -8.91563  -10.47073   -11.0804   -12.6279
   -15.6976   -17.8674   -18.5478   -17.2044   -13.1306   -12.8732   -16.4276
   -20.7807   -22.6558   -22.3177   -19.7180   -14.3478   -12.3201   -16.1189
   -18.6999   -19.1352   -18.1010   -15.9236   -12.4819   -8.17346   -9.98704
   -9.05739   -7.25042   -5.01787   -2.55951  0.    2.55951    5.01787    7.25042
    9.05739    9.98704    8.17346    12.4819    15.9236    18.1010    19.1352
    18.6999    16.1189    12.3201    14.3478    19.7180    22.3177    22.6558
    20.7807    16.4276    12.8732    13.1306    17.2044    18.5478    17.8674
    15.6976    12.6279    11.0804   10.47073    8.91563    6.58466    5.39591
    5.32810    4.48920    3.17626    1.63469   -1.65123E-06    1.51285E-06
   -1.50431   -2.96504   -4.30933   -5.39536   -5.92300   -4.92000   -5.14211
   -8.30481   -9.75454   -10.8319   -13.1105   -15.2420   -16.1640   -15.3123
   -11.6346  -10.26170   -13.4636   -17.7350   -19.4457   -18.9822   -16.2276
   -10.8581   -11.6234   -15.6014   -17.2759   -17.1747   -15.8286   -13.3668
   -8.83021   -9.43500   -9.46665   -8.23413   -6.47953   -4.44539   -2.25777
  0.    2.25777    4.44539    6.47953    8.23413    9.46665    9.43500    8.83021
    13.3668    15.8286    17.1747    17.2759    15.6014    11.6234    10.8581
    16.2276    18.9822    19.4457    17.7350    13.4636   10.26170    11.6346
    15.3123    16.1640    15.2420    13.1105    10.8319    9.75454    8.30481
    5.14211    4.92000    5.92300    5.39536    4.30933    2.96504    1.50431
   -1.51285E-06    1.24140E-06   -1.23798   -2.46433   -3.63913   -4.68033
   -5.42784   -5.54475   -3.98512   -5.78894   -7.83549   -8.96772  -10.54837
   -12.3964   -13.3751   -12.8551   -9.69109   -7.56647  -10.26002   -14.4324
   -15.9605   -15.4160   -12.5894   -7.46210  -10.45268   -13.8567   -14.9242
   -14.5329   -13.0681  -10.44237   -6.38492   -8.64043   -8.14980   -6.94534
   -5.41002   -3.69356   -1.87188  0.    1.87188    3.69356    5.41002    6.94534
    8.14980    8.64043    6.38492   10.44237    13.0681    14.5329    14.9242
    13.8567   10.45268    7.46210    12.5894    15.4160    15.9605    14.4324
   10.26002    7.56647    9.69109    12.8551    13.3751    12.3964   10.54837
    8.96772    7.83549    5.78894    3.98512    5.54475    5.42784    4.68033
    3.63913    2.46433    1.23798   -1.24140E-06    9.15847E-07  -0.916328
   -1.83935   -2.75301   -3.60876   -4.31319   -4.70619   -4.50025   -4.28700
   -5.78492   -6.89329   -8.03517   -9.48426  -10.37488  -10.06926   -7.46957
   -5.22751   -7.03584   -11.0336   -12.3408   -11.7720   -8.99587   -4.55094
   -8.69171   -11.3473   -12.0079   -11.5045  -10.08734   -7.41102   -6.28544
   -7.02851   -6.42931   -5.40437   -4.18352   -2.85018   -1.44454  0.    1.44454
    2.85018    4.18352    5.40437    6.42931    7.02851    6.28544    7.41102
   10.08734    11.5045    12.0079    11.3473    8.69171    4.55094    8.99587
    11.7720    12.3408    11.0336    7.03584    5.22751    7.46957   10.06926
   10.37488    9.48426    8.03517    6.89329    5.78492    4.28700    4.50025
    4.70619    4.31319    3.60876    2.75301    1.83935   0.916328   -9.15847E-07
    5.89425E-07  -0.590782   -1.19370   -1.80933   -2.41663   -2.96752   -3.37629
   -3.51535   -3.40550   -3.91464   -4.74452   -5.57380   -6.61897   -7.32796
   -7.14795   -5.15000   -3.44352   -4.04026   -7.67657   -8.71995   -8.19971
   -5.67750   -2.55857   -6.46474   -8.39419   -8.79426   -8.30936   -7.09174
